timestamp_iso,session_uid,device_type,lang,eventType,t_ms,pageX,pageY,deltaY,key,button,targetId,targetName,meta
"sess_eh831km4gcl_mn317kim","mousemove",28958,875,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28965,867,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28972,864,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28979,855,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28985,848,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28993,838,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",28999,834,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",29006,826,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",29013,819,210,,"","email"
"sess_eh831km4gcl_mn317kim","mousemove",29020,816,210,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",29027,806,210,,"","div"
"sess_eh831km4gcl_mn317kim","mousemove",29034,796,210,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29041,789,209,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29048,785,209,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29055,777,208,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29062,772,207,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29069,769,207,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29076,765,207,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29083,761,207,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29090,758,207,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29097,754,206,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29103,753,206,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29111,749,206,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29117,748,205,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29125,747,205,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29132,745,205,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29138,744,205,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29145,742,204,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29153,739,203,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29159,738,203,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29166,737,203,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29176,734,203,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29236,734,203,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29243,734,202,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29250,734,202,,"","fullName"
"sess_eh831km4gcl_mn317kim","click",29293,734,202,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29299,734,202,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29533,736,202,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29548,739,203,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29555,741,203,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29562,743,205,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29569,746,207,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29576,748,209,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29583,749,213,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29590,752,218,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29597,753,222,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29604,753,224,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29611,753,229,,"","fullName"
"sess_eh831km4gcl_mn317kim","mousemove",29617,753,233,,"","fullName"
